Suszarka na bloku operac 2 *;S363D;33229;Getinge- Castle;2000;ZTM Innovations;Centralna Sterylizatornia;;NSM L. Grdeń;2022-05-27;                                           ;;
System grzewczy pacjenta - w naprawie do kasacji;Kan-Med -;5031\02;Kan-Med ;2002;zalim;Blok Operacyjny;;Zakłady naprawcze;2017-10-19;8-80-802-9\467;;brak paszportu
System p/odleżynowy S.500 *;Dyna bert-; P090303025/ w pasz S/N p090303025;Revita;2009;Meriko;Kardiologiczny;;;2022-12-14;8-80-802-1/878;;
System planowania leczenia;;;;2020;Varian/Wamed;Radiologia;;;2019-08-26;5140;przegląd co 6 m-cy - gwarancja do 07.2024r.;
System próby wysiłkowej *- nie do przeglądu *;Stress Test;AC 100-120;Norar Medical;2010;Oxford;Pracownia EKG;;;;8-80-802-2/861;;do przeglądu
Tablet do skanera ;CR ID;23999;AGFA;2013;Medikol;P S I M / ZDO;;;2021-06-02;;gwarancja  do 12 2017 przegl co 6- cy;
Tablet do skanera *;CR ID;23998;AGFA;2013;Medikol;SOR;;;2021-06-02;;gwarancja  do 12 2017 przegl co 6- cy;
Telefon alarmowy -jest;Eurit 535/565 PL;HSC-A.785.PL.A.1;INSTEL;2009;;SOR;;;;;;brak paszportu
Telefon alarmowy/telefax - jest;Eurit 595 PL;BKi30TAM-A.785.PL.A.1;INSTEL;2009;;SOR;;;;8-80-808-3/226;;brak paszportu
Telefon komórkowy - jest;NOKIA 6303;BL-5 CT;Nokia;2010;;SOR;;;;1151320*9/96/31;;brak paszportu
Telefon komórkowy do teletransmisji danych - jest ;NOKIA 3110 classic;356061038531598.;Nokia;2010;;SOR;;;;;KARETKA;brak paszportu
Telefon komórkowy do teletransmisji danych - jest ;NOKIA 3110 classic;356061038531952.;Nokia;2010;;SOR;;;;;KARETKA;brak paszportu
Telefon komórkowy do teletransmisji danych - jest ;NOKIA 3110 classic;356061038533791.;Nokia;2010;;SOR;;;;;KARETKA;brak paszportu
Terminale bazowe - jest ;;;;2005;;SOR;;;;8-80-802-2/983;3 sztuki;brak paszportu
Terminalka samochodowa - jest ;;;;2005;;SOR;;;;8-80-802-2/974;9 sztuk;brak paszportu
Termometr ;thermoflash;#FMT;;2019;;Kardiologiczny;;;2019-04-23;;;
Termometr ;Thermo flesh;#FMT;Thermo flesh;2016;;Ginekologiczny;;;;;;
Termometr *;Thermo flesh;#FMT;Thermo flesh;2017;;Położniczo - Ginekologiczny i Patologii Ciąży;;;;;;
Termometr *;Thermo flesh;#FMT;Thermo flesh;2013;;Położniczy + Trakt Porodowy ;;;;;;
Termometr *;ThermoFlash;2017062324736;;2017;;Otolaryngologia;;;;;;
Termometr bezdotykowy ;LX-26 EVOLUTION;;;2016;;Chirurgii Dziecięcej i Urazowej ;;;2016-08-30;01233/08;;
Termometr bezdotykowy -  szt 4*;Thermo Flash;2 016 121 000 253;NEFMED Termometr Import;2017;DT;Przychodnia Nocna i Świąteczna Opieka;;;2019-11-04;04233-08;;
Termometr bezdotykowy *;Thermo -;LX-26;Thermo Flash;2012;Zalim;Chorób Wewnętrznych i Gastroenterologii;;;2016-09-09;38402000-6002-1;;
Termometr elektroniczny *;GENIUS 2;N08097086;;2009;DT;Położniczo - Ginekologiczny i Patologii Ciąży;;;2017-01-24;8-80-802 1/888;Izba Przyjęć ;
Termometr elektroniczny *;GENIUS 2;N08096622;GENIUS;2009;DT;Chirurgia Ogólna i Onkologiczna;;;2016-10-12;8-80-802-1/950;;
Termometr elektroniczny *;GENIUS 2;N09015715;;2009;DT;Położniczo - Ginekologiczny i Patologii Ciąży;;;2017-01-24;8-80-802 1/889;S.Porodowa;
Termometr na podczerwień ;GENIUS 2;N08097248;Life Systems;2009;gwarancja;Kardiologiczny;;;2016-10-10;8-80-802-1/891;;
Termometr na podczerwień     IP  nie podlega przegl;FS-300;HuBDIC-CG.LTO;;2011;;SOR;;;;;;
Termometr na podczerwień    P8  nie podlega przegl;FS-300;HuBDIC-CG.LTO;;2011;;SOR;;;;;;
Termometr na podczerwień    P9  nie podlega przegl;FS-300;HuBDIC-CG.LTO;;2011;;SOR;;;;;;
Termometr na podczerwień    S   nie podlega przegl ;FS-300;HuBDIC-CG.LTO;;2011;;SOR;;;;;;
Termometr na podczerwień   nie do przegl *;GENIUS2;N08096687;Kendal;2009;;SOR;;;;8-80-802-1/926;;brak paszportu
Termometr na podczerwień  elekt ;Genius 2;N08096897;;2008;DT;Kardiologiczny;;;2016-10-10;8-80-802-1/890;;
Termometr na podczerwień ( nie do przegl) *;GENIUS 2;N08095873;Life Systems;2009;DT;Chorób Wewnętrznych i Gastroenterologii;;;2016-12-01;8-80-802-1/894;;
Termometr na podczerwień do kasacji;GENIUS 2;N08096899;Life Systems;2009;DT;Otolaryngologia;;;2016-10-06;8-80-802-1/907;;do przeglądu
Termometr Termo Flash (w napraiw dz techn) -;LX 26 VISIOMED;2015042407471; VISIOMED;2016;;Ortopedia;;;2017-01-12;;;
Termometr Termo Flash *;LX 26 evolution;;;2016;;Chirurgia Ogólna i Onkologiczna;;;;;;
Termometr Termo Flash *;LX 26 VISIOMED;2015042407470; VISIOMED;2016;;Ortopedia;;;2016-10-02;;;
Termometr TermoFlesh evolution - jest ;LX 26;SN 2015121502;VISIOMED;2016;;Anestezjologii i Intensywnej Terapii;;;2016-11-30;00937/08;;
Termostat ( łaźnie ) *;TW-1;Nr 95026Cabrolab-W-wa;AJL Elektronik;1995;Zalim;Pracownia Immunologii Transfuzjologii ;;Zakłady naprawcze;2021-09-07;4-43-7-11/1;;
Tomograf komputerowy;Definition AS +;92328;Simens;2019;Simens;Radiologia;;;2023-03-23;5142;gwarancja 07. 2024r następny przegląd wrzesień 2023;
Tomograf komputerowy *;Aquilion ONE Genesis;4KC2172063;Canon;2021;TMS;ZDO;; TMS;2022-08-18;5718;gwarancja 24 m-ce TMS;
Tomograf laserowy *;3000-;3001-1694;ZEISS;2012;Koperwas;Okulistyka;;;2023-02-21;8-80-802-1/614;2013-04-02 data rozp.eksploat.;
Tomograf optyczny  Cirrus HD-OCT 6000 *;HD-OCT 6000;6000-10441;Carl Zeiiss;2020;Zeiss;Okulistyka;;;2021-07-01;5181;umowa 109/ZP/20 Carl Zeis gwarancja  24-mce;
Tonometr bezdotykowy+ stolik MD 1 zest *;FT-1000 -;230605, 9292;TOMEY;2012;Koperwas;Okulistyka;;;2022-06-15;8-80-802-1/625;2013-04-02 data rozp.eksploat.;
TONOMETR bezkontaktowy   porad *;7CR;43793-0314;OPTOTECH;2014;Koperwas;Okulistyka;;;2022-06-15;3807;;
TONOMETR IMPRESYJNY    porad *;SCHIOETZ;8472;;2014;Koperwas;Okulistyka;;;2022-06-15;1784;;
Tor wizyjny * zgł 2024 II poł;EP -6000;2V693K136;FujiFilm;2020;Endoelektronik;Anestezjologii i Intensywnej Terapii;;;2022-04-22;;Umowa 278/ZP/20 gwarancja 36 m-cy ;
TRAFO;TNOSI 250/15;951906;;1995;DT;Dział techniczny;;DT;2017-07-16;;;
TRAFO;TAO 630/20;198772;;1985;DT;Dział techniczny;;DT;2017-07-12;;;
TRAFO;TAO 630/20;1101759;;1985;DT;Dział techniczny;;DT;2017-07-12;;;
TRAFO;TAO 630/20;1101768;ELTA;1986;DT;Dział techniczny;;DT;2017-07-12;;;
Unit okulistyczny *;Smart-uchylny -;9355;MDT;2012;Koperwas;Okulistyka;;;2023-02-21;98;2013-04-02 data rozp.eksploat.;
Unit stomatologiczny + kompresor ;C8+;129724/30724;Marrodent;;ZTM Innovations;Dział Konsultacyjno- Leczniczy;;;2023-02-08;8-80-802-2/244;31.07.2013 dopuszczony do eksploatacji;
Urządzenie do dezynfekcji i fumigacji (NACOSPRAY)*;1000 USB;172Y1852;OXY PHARM;2020;;SOR;;;2020-05-10;5157;gwarancja 12 miesięcy;
Urządzenie do terapii nerkozastępczej  z wyposażeniem * zgł przegl 2024 II po;PRISMAX;101004;Baxter;2020;;Anestezjologii i Intensywnej Terapii;;;2021-10-12;;umowa 279?ZP/20 gwarancja 36 m-cy;
Urządzenie do terapii nerkozastępczej  z wyposażeniem *zgł przegl2024 II pół;PRISMAX;105719;BAXTER;2020;;Anestezjologii i Intensywnej Terapii;;;2021-12-03;;Umowa 279/ZP/20 gwarancja 36 m -cy;
Videobronchoskop * zgł 2024 II poł;EB -580T;5B090K130;FujiFilm;2020;Endoelektronik;Anestezjologii i Intensywnej Terapii;;;2022-04-22;;Umowa 278/ZP/20 gwarancja 36 m-cy ;
Videogastroskop  - niesprawny  do kasacji ;GIF XP 180N;2100724;Olimpus;2011;Koperwas ;Pracownia Diagnostyki Endoskopowej;;;2018-02-06;;;
Videogastroskop  - uszdzony;GiF-Q165;2703105;Olimpus;2006;RegeneMed;Pracownia Diagnostyki Endoskopowej;;Olimpus Bydgoszcz;2018-09-17;8-80-802 1/798;2017-06-15;
Videogastroskop - uszkodzony do kasacji ;GiF-Q165;2703100;Olimpus;2006;RegeneMed;Pracownia Diagnostyki Endoskopowej;;Olimpus Bydgoszcz;2017-09-26;8-80-802 1/799;2017-03-23;
Videogastroskop *;EG-760 R;2G 402 K 112;FujiFilm;2017;Endoelektronik;Pracownia Diagnostyki Endoskopowej;;;2023-05-15;;przegl  co rok;
Videogastroskop *;EG-760 R;2G 402 K 111;FujiFilm;2017;Endoelektronik;Pracownia Diagnostyki Endoskopowej;;;2023-04-20;4173;przegl co rok;
Videogastroskop * zgł II poł 2024 ;EG 760R;9G402K033;FujiFilm;2021;Endoelektronik;Pracownia Diagnostyki Endoskopowej;;;2022-11-18;;na gwarancji 30 m-cy  umowa 276/ZP/21 12,11,2021;
Videokolanoskop - uszkodzony;CF  Q180AL;2108582;Olimpus;2011;Koperwas;Pracownia Diagnostyki Endoskopowej;;;2018-01-11;8-80-802-6/34;;
Videokolonoskop - do naprawy ;CF-165L;2701636;Olimpus;2006;RegeneMed;Pracownia Diagnostyki Endoskopowej;;Olimpus Bydgoszcz;2018-09-17;8-80-802 1/797;;brak paszportu
Videokolonoskop *;EC 760 R-V/1;5C 728K045;FujiFilm;2019;Endoelektronik ;Pracownia Diagnostyki Endoskopowej;;;2022-09-30;;przegl  co 6 miesięcy gwarancja  do 19.12.2021;
Videokolonoskop *;EC-760 R-VI;1C 728 K 459;FujiFilm;2017;RM Medical;Pracownia Diagnostyki Endoskopowej;;;2022-04-29;4175;przegl co 6 miesięcy ;
Videokolonoskop *;EC-760 R-VI;1C 728 K 460;FujiFilm;2017;Endoelektronik;Pracownia Diagnostyki Endoskopowej;;;2022-10-03;4176;przegl co 6 miesięcy ;
Videokolonoskop -niesprawny * do kasacji ;GF-165L;2701627;Olimpus;2006;Polymed;Pracownia Diagnostyki Endoskopowej;;Olimpus Bydgoszcz;2016-07-25;8-80-802 1/796;;
Videolaryngoskop przegl ważny do 04.2022 *;Mc Grath;361945;Medtronic;2019;;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2020-04-02;4490;przegl ważny do 04 2022;
Vodeo-laryngoskop do trudnych intubacji *;LCD;LCD2737;Medelvine;2016;Zalim;Blok Operacyjny;;;2022-02-02;3957;gwarancja 15.06.2018;
Waga;SECA 799/220;(21) 5799030139034;SECA;2013;DT;Onkologia kliniczna;;;2016-10-30;8-80-808-2/524;Legalizacja ważna do 30.10.2018r;
Waga elektroniczna  ;WPT-150;61090;RADWAG;2000;UNIWAG;Położniczy + Trakt Porodowy ;130/ZP/14;DT;2016-10-30;8-80-808 1/671;Legalizacja ważna do 30.10.2018r;
Waga elektroniczna  ;WPT-150;61089;RADWAG;2000;UNIWAG;Położniczy + Trakt Porodowy ;;DT;2016-10-30;8-80-808 1/672;Legalizacja ważna do 30.10.2018r;
Waga elektroniczna *;757;182492;Seca;2019;;Noworodków, Wcześniaków i Patologii Noworodka.;;;;4519;gwarancja 36-m-cy WOŚP;
Waga elektroniczna dla niemowląt ;WPT-15D;31672;RADWAG;2005;UNIWAG;Oddział Pediatryczny;;DT;2016-10-30;8-80-808-2/600;Legalizacja ważna do 30.10.2018r;do przeglądu
Waga elektroniczna dla niemowląt ;WPT-15D;33790;RADWAG;2005;UNIWAG;Oddział Pediatryczny;;DT;2016-10-30;8-80-808-2/601;Legalizacja ważna do 30.10.2018r;do przeglądu
Waga elektryczna *;WPT 60/150 OW;500239;RADWAG;2016;;SOR;;;2016-04-26;;;
Waga elektryczna *;WPT 60/150 ow;500236;RADWAG;2016;;SOR;;;2016.04.26;;;
Waga elektryczna *;WPT 60/150;500239;Radwag;2020;;SOR;;;;3930;;
Waga elektryczna *leg ważna do 2016 *;WPS 210/C/2;124295/04;RADWAG;2004;UNIWAG;Apteka;;;2016-10-30;8-80-808-2/148;legalizacja wazna do 30.10.2018;
Waga elektryczna ze wzrostomierzem ;;;;2000;;Kardiologiczny/ OIOK;;;2016-10-30;8-80-808-2/849;;
Waga lekarska elektroniczna;WPT.150.c;35436;RADWAG;1997;UNIWAG;Dzienny Chemioterapii;;Zakłady naprawcze;2016-10-30;8-80-802-1/732;Legalizacja ważna do 30.10.2018r;
Waga lekarska elektroniczna ;WPT 15 DC;62170/2000;RADWAG;1999;UNIWAG;Dział Konsultacyjno- Leczniczy;;DT;2018-11-20;4-48-20-9/6;Legalizacja ważna do 31.12..2020r;
Waga lekarska elektroniczna -  por ginekol.;WPT 150;19437;RADWAG;1995;UNIWAG;Dział Konsultacyjno- Leczniczy;;DT;2018-11-20;8-80-808-3/026;Legalizacja ważna do 31.12..2020r;
Waga lekarska elektroniczna * ;WPT 15DC;62174/2000;RADWAG;1999;UNIWAG;Noworodków, Wcześniaków i Patologii Noworodka.;;DT;2016-10-05;4-48-20-9/3;Legalizacja ważna do 31.05.2016r;
Waga lekarska elektroniczna * ;WPT 15 DC;62172/2000;RADWAG;1999;UNIWAG;Noworodków, Wcześniaków i Patologii Noworodka.;;DT;2016-10-05;8-80-802-9/55;Legalizacja ważna do 31.05.2016r;
Waga lekarska elektroniczna * ;WPT 15 DC;62173/2000;RADWAG;1999;UNIWAG;Noworodków, Wcześniaków i Patologii Noworodka.;;'';2016-10-05;4-48-20-9/5;Legalizacja ważna do 31.05.2016r;
Waga lekarska elektroniczna * ;WPT 15 DC;62176/2000;RADWAG;1999;UNIWAG;Noworodków, Wcześniaków i Patologii Noworodka.;;'';2016-10-05;4-48-20-9/4;Legalizacja ważna do 31.05.2016r;
Waga lekarska elektroniczna * ;WPT 150.OC;61150/2000 nowy nr. 001760;RADWAG;2000;UNIWAG;SOR;;DT;2016-10-05;519*4/47/3;Legalizacja ważna do 31.10.2018r;
Waga lekarska elektroniczna*               ;WPT 150;35427;RADWAG;1997;UNIWAG;Reumatologii;;Z.N. Kubik;2016-10-05;8-80-808-1/341;Legalizacja ważna do 30.10.2018r;
Waga Mettler *;Toledo ;XS 2002S;;;;Apteka;;;2016-10-30;;legalizacja wazna do 30.10.2018;
Waga niemowlęcia ;WT 15;;;2005;;Chirurgii Dziecięcej i Urazowej ;;;2005-03-31;8-80-802-1/538;;
Waga noworodkowa *;Seca 345;;Seca;2005;;Noworodków, Wcześniaków i Patologii Noworodka.;;;;8-80-802-1/651;;
Waga uchylna ;;;;;;Dział Higieny Szpitalnej;;;2016-10-30;;legalizacja wazna do 30.10.2018;
Waga uchylna ;;;;;;Dział Higieny Szpitalnej;;;2016-10-30;;legalizacja wazna do 30.10.2018;
Waga ze wzrostomierzem;SECA 799/221309;10000000101-417;SECA;2017;;Kardiologiczny;;;2017-12-07;41161;;
Waga ze wzrostomierzem;;SN 268064/09;;2010;;Neurologia ;;;2016-10-30;8-80-808-3/332;legalizacja wazna do 30.10.2018;
Waliza - jest  ( nie do przeglądu);Interspace II;brak;VEINMAN;2000;Kubik;SOR;;;;8-80-802-1/53;;brak paszportu
Waliza - jest  ( nie do przeglądu);Interspace II;brak;VEINMAN;2000;Kubik;SOR;;;;8-80-802-1/96;;brak paszportu
Wiertarka do operacji usznych  *;ELAN-E-GA-855-;5343;Aesculap;1997;zalim;Blok Operacyjny;;DT;2022-02-02;8-80-802-5\20;;brak paszportu
Wiertarka elektr z oprzyżądow  zasilacz do wiert -  do kasacji;ELSAN-EC-;GA830/      002744;ASCULAP;2005;zalim;Blok Operacyjny;;;2017-10-19;8-80-802-1/393;;
Wiertarka pneumatyczna  *;Hall Series 4-;5067-.01./ w paszp. 5067-04;Hall;2000;Koperwas;Blok Operacyjny;;DT;2023-05-17;8-80-802-9\408;;
Wirówka *;WPW-223 e;10223e       395416;MPW;2016;Koperwas;Pracownia Immunologii Transfuzjologii ;;;2022-07-22;; gwarancja Darowizana Stowarzyszenie  31.12..2016;
Wirówka laboratoryjna *;MPW-350e;10350e065807;Mech. Instr.Sp.Prac.;2007;Koperwas;Pracownia Immunologii Transfuzjologii ;;Przegląd gwarancyjny;2022-07-22;8-80-80-802-1/802;;do przeglądu
Wirówka laboratoryjna na 6 mikrokart ID  (1) odrębnie;6S;2001172;Diahem;2011;Diahem;Pracownia Immunologii Transfuzjologii ;;;2021-06-09;8-80-802-2-230;;do przeglądu
Wirówka laboratoryjna na 6 mikrokart ID  (1) odrębnie ;6 S;2001173;Diahem;2011;Diahem;Pracownia Immunologii Transfuzjologii ;;;09.06..2021;8-80-802-2-229;;do przeglądu
Witryna chłodnicza *;WS-501D;111087;SA Bolarus;;Meriko;Pracownia Immunologii Transfuzjologii ;;Zakłady naprawcze;2017-06-06;8-80-808-1/599;walidacja nr 40/2017;
Wózek leżący - jest własny zakres;WP03D/N456/99 -;37;Famed;1999;Zalim;SOR;;;2016-09-09;8-80-802-2/953;;brak paszportu
Wózek leżący - jest własny zakres;WP03D/N456/99 -;35;Famed;1999;Zalim;SOR;;;2016-09-09;8-80-802-5/77;;brak paszportu
Wózek leżący - jest własny zakres;WPO2.01/00 -;3090;Famed;2000;Zalim;SOR;;;2016-09-09;8-80-802-2/769;;brak paszportu
Wózek siedzący- 4 sztuk( wł zakres);Standard;VER-0000/1/2A;Reha Pol;2000;DT;SOR;;;2017-03-16;4/48/26;jest 4 szt -1 kasacja ;brak paszportu
Wózek siedzący- jest  ( wł zakres);708 Delight;N1078659;Vermeiren;2010;DT;SOR;;;2017-03-16;8-80-802-1/687;;brak paszportu
Wyświetlacz optotypów *;CP-600 -;RKBB001R;FREY;2012;Koperwas;Okulistyka;;;2022-07-05;8-80-802-1/104;2013-04-02 data rozp.eksploat.;
Wytwornica pary EG - 20;EG 20;B 7749;Clayton;2011;;Dział techniczny;;;2017-05-23;;;
Wytwornica pary EOG-15;EOG 15;;Clayton;1999;;Dział techniczny;;;2017-05-23;;;
Wytwornica pary EOG-60 ;EOG - 60;B 6673;Clayton;2001;;Dział techniczny;;;2017-05-23;;;
Wytwornica pary EOG-60 ;EOG - 60;B 6674;Clayton;2001;;Dział techniczny;;;2017-07-21;;;
Wywoływarka automatyczna * ;XR 24 Easy;W000589;Diirr Dental;2008;Zakł Tech Med.;ZDO;;Witt-Med;2021-01-25;8-80-802-1/814;;
Wziernik bezpośredni (Oftalmoskop) ;Keeler -;;KELLER;2012;Koperwas;Okulistyka;;;2022-03-29;8-80-802-1/629;2013-04-02 data rozp.eksploat.;
Wziernik bezpośredni (Oftalmoskop) *;Professional Prestige -;;KEELER;2012;Koperws;Okulistyka;;;2022-03-29;8-80-802-1/630;2013-04-02 data rozp.eksploat.;
Wziernik pośrednii (Oftalmoskop) *;Vantage -;29360;KEELER;2012;Koperwas;Okulistyka;;;2022-03-29;8-80-802-1/631;2013-04-02 data rozp.eksploat.;
Zaklejarka *;CLEAR VUE;CV07431410;Elektromed;2014;Elektromed;HISTOPATOLOGIA;;;2022-11-08;3806;;
Zamrażarka *;MORS;26275;Żagań;1988;Meriko;Pracownia Immunologii Transfuzjologii ;;Zakłady naprawcze;2021-05-19;0673-510-9-96/8;walidacja nr 39/2017;
Zamrażarka *;Whirlpool;AFG6212;Włochy;2009;Meriko;Pracownia Immunologii Transfuzjologii ;;Zakłady naprawcze;2021-05-15;8-80-808-3/276;walidacja nr 38/2017;
Zasilacz awaryjny;UPS 9300 30 KVA;173931;FISKARS;;DT;Dział techniczny;;DT;2016-10-27;;;
Zasilacz awaryjny;UPS 9300 30 KVA;208250;FISKARS;;DT;Dział techniczny;;DT;2016-10-27;;;
Zasilacz awaryjny;ST 80 kVA ;100209757;SILON;1999;DT;Dział techniczny;;DT;2016-10-27;;;
Zasilacz awaryjny;DIGUS 10KVA;P151763001;SILON;1999;DT;Dział techniczny;;DT;2016-10-27;;;
Zasilacz do opasek zaciskowych  *;HM;SN 715;HM Lewicki;2016;Zalim;Blok Operacyjny;;;2021-11-26;3914;gwarancja 31.01.2018;
Zasilacz pneumatyczny z opaskami uciskowymi - Tourniquet podwójny ;VMB 4500;19-22-500;VBM Medizintechnik GmbH;2018;Zalim;Blok Operacyjny;;;2021-10-08;4337;gwarancjia 24 m-cy umowa 325/ZP/UE-MZ/18;
Zasilacz pojedynczy  opasek uciskowych *;30.020.300;SN 217;HM Lewicki;2017;Zalim;Blok Operacyjny;;;2022-02-02;4145;;
Zatapiarka modułowa *;Histoster -;HS 0388 B1110;THERMO Scen;2013;ZTM Innovations;HISTOPATOLOGIA;;elektromed;2022-10-24;8-80-802-2/266;na gwarancji rozp ekspl wrzesień 2013;
Zbiornik wody S 3;z komora zasuw i hydr.;;;;;Dział techniczny;;;;;;
Zestaw Artroskop z osprzęt  *; pakiet 71;20133020-;Karl Słorz;2008;Koperwas;Blok Operacyjny;;Karl Słorz;2023-02-07;8-80-802 1/813;;
Zestaw Core- (Shaver artroskopowy) z wyposażeniem) *;5400050000;1505513493;Stryker;2015;Styker;Blok Operacyjny;;;2022-12-07;3840;Zlecenie W.Sz/102/2017 zgłosić tylko;
Zestaw do cystoskopii - żródło światła * (nie do przeglądu;IH 5648;20113320;Karl Słorz;2001;POL-MED. PLUS;Blok Operacyjny;;Karl Słorz;;8-80-802-9\504;jest niużywany ;brak paszportu
Zestaw do Sinusoskopii*   nie do przeglądu;;381707;Iner Asame;2002;POL-MED. PLUS;Blok Operacyjny;;Meden Inmed;;8-80-802-9\501;;
Zestaw do trudnej intubacji - Videolaryngoskop (3) *;C-MAC ;8403ZX;Karl Słorz;2018;Zalim;Blok Operacyjny / Anestezjologii i Intensywnej Terapii;;;2022-04-08;4344;gwarancja 36 m-cy umowa 262?ZP/UE/18;
Zestaw dozymetryczny z 3 detektorami;;;;2020;;Radiologia;;;2019-08-26;5144;;
Zestaw EEG *;;AC 6-2009055 EEG-;EEG Instytut;2009;ZTM Innovations;Neurologia;;EEG Instytut;2022-10-24;8-80-802-2/837;;do przeglądu
Zestaw fantomów wodnych ze wspólnym oprzyrządowaniem;;;;2020;Varian /Wamed;Radiologia;;;2019-08-26;5143;;
Zestaw Hakow Operacyjnych *nie do przegl ;;;;2013;Zakład echniki Med..;Blok Operacyjny;;;;8-80-802-2/254;;
Zestaw Histeroskopowy wraz z diatermią VIO 300 S *;HD-;P/N9519 BN /VY 0673152;Karl Słorz;2011;Koperwas;Ginekologiczny;;;2023-02-07;8-80-802 6/36;uzytkowany na Ginekologii ;
Zestaw laparoskopowy  *;;2009667-;Wolf;2001;Koperwas;Blok Operacyjny;;Meden Inmed;2023-01-11;8-80-802-9\354;;
Zestaw laparoskopowy 1488 LED *;1488010001;14A 050814;STRYKER;2014;Stryker;Blok Operacyjny;;;2022-12-07;3729;;
Zestaw Laparoskopowy wraz z diaternią VIO 300 S  kamera w naprawie *;HD-;P/N9524 NB / TY 0672639/ 11336545;Karl Słorz /Erbe;2011;Koperwas;Blok Operacyjny;;;2023-02-07;8-80-802- 6/35;;
Zestaw -Monitor, Wózek endosk ,Pompa JW. 2 *;W-001-1260040, 3W 559K551; P- 3W599 K 550;FujiFilm;2017;RM Medical;Pracownia Diagnostyki Endoskopowej;;;2022-04-29;4170, 4171;przegl co rok;
Zestaw -Monitor,Wózek endosk, Pompa JW. 2 *;W-001-126039, 3W 559K550;P-3W599 K551;FujiFilm;2017;RM Medical;Pracownia Diagnostyki Endoskopowej;;;2023-05-09;4169, 4172;przegl co rok;
Zestaw rehabilit - Rotor do ćwiczeń kończyn ( nie do przegl.*;;OT 133/10;KINESIS;2010;;Dział Rehabilitacji i Fizykoterapii;;;;8-80-808-3/342;;
Zestaw rektoskopowy - prod nie wymaga przegl ;Optec ;SN 1060616;Optec-Zakł Doświad - Prod;2016;;Chirurgii Dziecięcej i Urazowej ;;;2016-08-15;3947;ustalono z Optec Zakład Dośwadcz.;
Zestaw unieruchomień do pozycjonowania pacjenta;;;;2020;;Radiologia;;;2019-08-26;5141;nie podlega przeglądom;
Zestwaw hydroforowy;ZH;ZH SWW0871 -91;Instalcompact-serwice;;;Dział techniczny;;;;;;
Zgrzewarka - Mobilne stanowisko HAWO *;HM850DC HAWO;977700/060;Hawo-Niemcy;2009;ZTM Innovations;Centralna Sterylizatornia;;NSM L. Grdeń;2023-02-08;8-80-802-9/116;;
Zgrzewarka + inkub do ster plazmow STERRAD *                        ;Hawo hs 1000;436894/ w paszp. 436794;Hawo-Niemcy;2009;ZTM Innovations;Centralna Sterylizatornia;;;2023-02-08;8-80-802-1/910;;
Źródło światła    -  przekazany na OIOM *;CLK-4 -;703610;Olympus;2001;ZTM Innovations;Anestezjologii i Intensywnej Terapii;;Endomed Kraków;2021-11-30;8-80-802 -1/182;;brak paszportu
Żródło światła , Procesor obrazu - Monitor   *                                                                       ;VP-7000-2V627K91, M-D 27016260055;BL7000 35101K077;FujiFilm;2017;RM Medical;Pracownia Diagnostyki Endoskopowej;;;2022-04-29;4168;;
Żródło światła , Procesor obrazu - Monitor   *                                                                              ;VP-7000-2V627K92, M_D 2701620059;BL7000 35101K076;FujiFilm;2017;RM Medical;Pracownia Diagnostyki Endoskopowej;;;2023-05-09;4167;;
Żródło światła /Tor wizyjny   -  uszkodzony - do kasacji                                                                                      ;CLE145 CU-145 OEV 203;7402792-7413453-411751;Olimpus;2004;Koperwas;Pracownia Diagnostyki Endoskopowej;;Endomed Kraków;2017-11-08;8-80-802 -1/356;;
Żródło światła/ Zestaw do video-  do kasacji;CV-165 CLE 165O)EV191;7700597-7710376;Olimpus;2007;ZTM Innovations;Pracownia Diagnostyki Endoskopowej;;Olimpus Bydgoszcz;2021-11-30;8-80-802 -1/799;;
Kardiomonitor do aparatu do znieczuleń ( Aparat również wpisany z kardiomonitorem);IntelliVue MX550;DE671T3238;Philips;2021;Viridian;Blok Operacyjny;;;2023-04-05;5582;WOŚP dostarcz w 2021 roku  gwarancja  do 16.02.2025r.;
Materac przeciwodleżynowy - nie wymaga przeglądu - zapis w instrukcji obsługi;EOLE DC;c2104-00695;Stryker;2021;;Covid / Ortopedia;;;2021-11-23;;Przedazany z PUW. Gwarancja do 23.11.2026r. Nie wymaga przeglądu - zapis w instrukcji obsługi;
Materac przeciwodleżynowy - nie wymaga przeglądu - zapis w instrukcji obsługi;EOLE DC;c2107-00702;Stryker;2021;;Covid / Ortopedia;;;2021-11-23;;Przedazany z PUW. Gwarancja do 23.11.2026r. Nie wymaga przeglądu - zapis w instrukcji obsługi;
